Feature,PFI_importance,Rank,Pipeline_No,Pipeline_R2,Pipeline_Feature_Count,Pipeline_Selector,Pipeline_Root
13.91851001_additive,0.0014421938653151035,53,15,0.17034699,60,SelectFromExtraTrees,LinearRegression
17.27251602_additive,0.0014199308386018917,54,15,0.17034699,60,SelectFromExtraTrees,LinearRegression
17.64081157_pager,0.0013754519016983668,55,15,0.17034699,60,SelectFromExtraTrees,LinearRegression
2.244184849_superadd,0.0013441153008415963,56,15,0.17034699,60,SelectFromExtraTrees,LinearRegression
20.6798768_dominant,0.0011821234964333304,57,15,0.17034699,60,SelectFromExtraTrees,LinearRegression
11.25113688_underdominant,0.0009807859468397694,58,15,0.17034699,60,SelectFromExtraTrees,LinearRegression
2.122252415_recessive,0.0007143380340028682,59,15,0.17034699,60,SelectFromExtraTrees,LinearRegression
8.53712734_overdominant,0.0005114915063728375,60,15,0.17034699,60,SelectFromExtraTrees,LinearRegression
2.74443143_overdominant,0.02987262407192987,1,16,0.17560025,54,SelectPercentile,LinearRegression
18.27348077_dominant,0.01663608132065109,2,16,0.17560025,54,SelectPercentile,LinearRegression
4.179238655_additive,0.011564726632635237,3,16,0.17560025,54,SelectPercentile,LinearRegression
8.50764069_underdominant,0.010111380892085213,4,16,0.17560025,54,SelectPercentile,LinearRegression
12.28916309_subadd,0.008644646387940302,5,16,0.17560025,54,SelectPercentile,LinearRegression
2.74122376_dominant,0.007880636954219008,6,16,0.17560025,54,SelectPercentile,LinearRegression
3.136492861_additive,0.007829503739651635,7,16,0.17560025,54,SelectPercentile,LinearRegression
19.24723067_pager,0.007691966740261064,8,16,0.17560025,54,SelectPercentile,LinearRegression
12.50496240_superadd,0.007363886628634072,9,16,0.17560025,54,SelectPercentile,LinearRegression
7.143702630_additive,0.00659559790614943,10,16,0.17560025,54,SelectPercentile,LinearRegression
16.77212706_recessive,0.006090307658544098,11,16,0.17560025,54,SelectPercentile,LinearRegression
7.121846015_pager,0.005927685634699431,12,16,0.17560025,54,SelectPercentile,LinearRegression
17.28068141_pager,0.005873631205231113,13,16,0.17560025,54,SelectPercentile,LinearRegression
20.24097679_superadd,0.005379831707355518,14,16,0.17560025,54,SelectPercentile,LinearRegression
18.21736554_dominant,0.0051287765191403555,15,16,0.17560025,54,SelectPercentile,LinearRegression
11.81836569_superadd,0.005114524741544982,16,16,0.17560025,54,SelectPercentile,LinearRegression
7.80945803_recessive,0.005062994690486064,17,16,0.17560025,54,SelectPercentile,LinearRegression
17.69127482_pager,0.004995159640433917,18,16,0.17560025,54,SelectPercentile,LinearRegression
5.32302904_additive,0.004926449548600318,19,16,0.17560025,54,SelectPercentile,LinearRegression
5.109011717_additive,0.0047576223613477,20,16,0.17560025,54,SelectPercentile,LinearRegression
16.59065040_overdominant,0.004423311355858039,21,16,0.17560025,54,SelectPercentile,LinearRegression
2.48769279_underdominant,0.004396465532572853,22,16,0.17560025,54,SelectPercentile,LinearRegression
6.52768038_recessive,0.0039271985130700515,23,16,0.17560025,54,SelectPercentile,LinearRegression
2.102662012_additive,0.0038566121767639695,24,16,0.17560025,54,SelectPercentile,LinearRegression
13.65684190_superadd,0.003655448676493107,25,16,0.17560025,54,SelectPercentile,LinearRegression
15.63587058_dominant,0.003582448106150946,26,16,0.17560025,54,SelectPercentile,LinearRegression
14.3671220_additive,0.0035625796482639917,27,16,0.17560025,54,SelectPercentile,LinearRegression
4.22702295_pager,0.0033437810420157785,28,16,0.17560025,54,SelectPercentile,LinearRegression
5.119540738_pager,0.0031742649289005207,29,16,0.17560025,54,SelectPercentile,LinearRegression
6.43787017_superadd,0.0030721869845832393,30,16,0.17560025,54,SelectPercentile,LinearRegression
3.8746203_additive,0.0029958719827353807,31,16,0.17560025,54,SelectPercentile,LinearRegression
2.259651183_dominant,0.002951299247571513,32,16,0.17560025,54,SelectPercentile,LinearRegression
7.55865542_recessive,0.002753034516008006,33,16,0.17560025,54,SelectPercentile,LinearRegression
14.10695114_additive,0.0026056919914428634,34,16,0.17560025,54,SelectPercentile,LinearRegression
13.93448266_pager,0.0024367738542830364,35,16,0.17560025,54,SelectPercentile,LinearRegression
8.48790565_recessive,0.0023953445583485443,36,16,0.17560025,54,SelectPercentile,LinearRegression
4.160566535_recessive,0.002081951654945061,37,16,0.17560025,54,SelectPercentile,LinearRegression
14.87957641_recessive,0.0019349666196436066,38,16,0.17560025,54,SelectPercentile,LinearRegression
11.87002894_overdominant,0.001870472909370754,39,16,0.17560025,54,SelectPercentile,LinearRegression
19.21861562_pager,0.0017658333826701322,40,16,0.17560025,54,SelectPercentile,LinearRegression
11.74175782_heterosis,0.0017210773179296734,41,16,0.17560025,54,SelectPercentile,LinearRegression
2.125642993_recessive,0.0015256571046826839,42,16,0.17560025,54,SelectPercentile,LinearRegression
2.128154791_subadd,0.0011691184993301174,43,16,0.17560025,54,SelectPercentile,LinearRegression
2.131422088_pager,0.0010428923086574571,44,16,0.17560025,54,SelectPercentile,LinearRegression
2.71930081_additive,0.0007754186100103278,45,16,0.17560025,54,SelectPercentile,LinearRegression
2.76731838_subadd,0.0007729323803371313,46,16,0.17560025,54,SelectPercentile,LinearRegression
11.29625509_subadd,0.0006788494740044981,47,16,0.17560025,54,SelectPercentile,LinearRegression
19.19153725_superadd,0.00044680677205066635,48,16,0.17560025,54,SelectPercentile,LinearRegression
11.34408764_overdominant,0.00031976458993583146,49,16,0.17560025,54,SelectPercentile,LinearRegression
2.87040529_underdominant,7.514313616888702e-05,50,16,0.17560025,54,SelectPercentile,LinearRegression
19.30631987_pager,4.167460858508831e-05,51,16,0.17560025,54,SelectPercentile,LinearRegression
17.88395402_recessive,2.377576764319267e-05,52,16,0.17560025,54,SelectPercentile,LinearRegression
18.23116883_dominant,-1.3814427950866737e-05,53,16,0.17560025,54,SelectPercentile,LinearRegression
2.89554720_superadd,-0.0006511194442577395,54,16,0.17560025,54,SelectPercentile,LinearRegression
10.84091208_pager,0.02101267355847454,1,17,0.18786168,66,SelectFromLasso,LinearRegression
18.27348077_dominant,0.018502880843146677,2,17,0.18786168,66,SelectFromLasso,LinearRegression
10.21577856_subadd,0.010420703490382727,3,17,0.18786168,66,SelectFromLasso,LinearRegression
17.69127482_pager,0.0077597336932050155,4,17,0.18786168,66,SelectFromLasso,LinearRegression
13.65684190_superadd,0.007010664888911555,5,17,0.18786168,66,SelectFromLasso,LinearRegression
12.16572954_pager,0.006638303510317927,6,17,0.18786168,66,SelectFromLasso,LinearRegression
7.142053266_additive,0.0065619852813535275,7,17,0.18786168,66,SelectFromLasso,LinearRegression
7.8479218_additive,0.006348685403021408,8,17,0.18786168,66,SelectFromLasso,LinearRegression
16.50703227_dominant,0.0060768391949978665,9,17,0.18786168,66,SelectFromLasso,LinearRegression
14.87957641_recessive,0.005597242506351951,10,17,0.18786168,66,SelectFromLasso,LinearRegression
2.259493496_subadd,0.00552656953557007,11,17,0.18786168,66,SelectFromLasso,LinearRegression
17.28068141_pager,0.0051943154744163115,12,17,0.18786168,66,SelectFromLasso,LinearRegression
13.91851001_additive,0.0046923303010692405,13,17,0.18786168,66,SelectFromLasso,LinearRegression
5.30358176_recessive,0.004341480047706947,14,17,0.18786168,66,SelectFromLasso,LinearRegression
12.28916309_subadd,0.004194525333823235,15,17,0.18786168,66,SelectFromLasso,LinearRegression
4.132998108_overdominant,0.004160759767844603,16,17,0.18786168,66,SelectFromLasso,LinearRegression
4.163389985_dominant,0.0039260186266854066,17,17,0.18786168,66,SelectFromLasso,LinearRegression
14.14550605_dominant,0.003808956122741762,18,17,0.18786168,66,SelectFromLasso,LinearRegression
18.1038227_subadd,0.0036189463814205423,19,17,0.18786168,66,SelectFromLasso,LinearRegression
9.60909100_pager,0.0035507133672688152,20,17,0.18786168,66,SelectFromLasso,LinearRegression
11.81836569_superadd,0.003504667066941637,21,17,0.18786168,66,SelectFromLasso,LinearRegression
17.10781090_overdominant,0.003425864460220468,22,17,0.18786168,66,SelectFromLasso,LinearRegression
1.194304909_dominant,0.0032375711800680705,23,17,0.18786168,66,SelectFromLasso,LinearRegression
4.150588805_pager,0.0030305062210528324,24,17,0.18786168,66,SelectFromLasso,LinearRegression
18.33128058_pager,0.003009508742622834,25,17,0.18786168,66,SelectFromLasso,LinearRegression
2.72767953_heterosis,0.0029885080903087023,26,17,0.18786168,66,SelectFromLasso,LinearRegression
5.79801945_additive,0.002910801422204763,27,17,0.18786168,66,SelectFromLasso,LinearRegression
8.81342190_heterosis,0.002751263416790057,28,17,0.18786168,66,SelectFromLasso,LinearRegression
1.142301838_overdominant,0.0025896998915161252,29,17,0.18786168,66,SelectFromLasso,LinearRegression
11.80666970_recessive,0.0025670598848696836,30,17,0.18786168,66,SelectFromLasso,LinearRegression
10.100028759_pager,0.0025313613564290306,31,17,0.18786168,66,SelectFromLasso,LinearRegression
15.66808392_pager,0.0025063581933740596,32,17,0.18786168,66,SelectFromLasso,LinearRegression
9.110705645_heterosis,0.0023272090901699104,33,17,0.18786168,66,SelectFromLasso,LinearRegression
11.33250549_heterosis,0.0022788113048799897,34,17,0.18786168,66,SelectFromLasso,LinearRegression
17.64081157_pager,0.0022778849032622185,35,17,0.18786168,66,SelectFromLasso,LinearRegression
10.102827930_additive,0.002242708185013844,36,17,0.18786168,66,SelectFromLasso,LinearRegression
18.79603227_additive,0.0022016582336648427,37,17,0.18786168,66,SelectFromLasso,LinearRegression
7.81105385_underdominant,0.002081276879967101,38,17,0.18786168,66,SelectFromLasso,LinearRegression
1.240763559_superadd,0.0020262336649685543,39,17,0.18786168,66,SelectFromLasso,LinearRegression
9.46936903_superadd,0.001947409093164616,40,17,0.18786168,66,SelectFromLasso,LinearRegression
14.6592191_underdominant,0.0019468213600164908,41,17,0.18786168,66,SelectFromLasso,LinearRegression
19.19408529_additive,0.0019248087876770782,42,17,0.18786168,66,SelectFromLasso,LinearRegression
13.54929601_subadd,0.0018842096361233228,43,17,0.18786168,66,SelectFromLasso,LinearRegression
5.115728562_pager,0.001638618419875053,44,17,0.18786168,66,SelectFromLasso,LinearRegression
14.10695114_additive,0.001419251685344477,45,17,0.18786168,66,SelectFromLasso,LinearRegression
5.131188933_superadd,0.001351096001031552,46,17,0.18786168,66,SelectFromLasso,LinearRegression
9.7148232_additive,0.0012102467517489711,47,17,0.18786168,66,SelectFromLasso,LinearRegression
13.53275583_subadd,0.0010046949738394084,48,17,0.18786168,66,SelectFromLasso,LinearRegression
14.83751450_heterosis,0.0008056655621301634,49,17,0.18786168,66,SelectFromLasso,LinearRegression
16.82346779_additive,0.000778906027876507,50,17,0.18786168,66,SelectFromLasso,LinearRegression
11.84979498_heterosis,0.0006921121744978886,51,17,0.18786168,66,SelectFromLasso,LinearRegression
9.99586578_superadd,0.0004583307190380137,52,17,0.18786168,66,SelectFromLasso,LinearRegression
5.67529331_recessive,0.0004110850774527808,53,17,0.18786168,66,SelectFromLasso,LinearRegression
18.23996541_additive,0.0003910671870132532,54,17,0.18786168,66,SelectFromLasso,LinearRegression
7.104780432_additive,0.00036667497006524275,55,17,0.18786168,66,SelectFromLasso,LinearRegression
5.34129376_superadd,0.00033894350228470983,56,17,0.18786168,66,SelectFromLasso,LinearRegression
9.68064216_superadd,0.000279600597917995,57,17,0.18786168,66,SelectFromLasso,LinearRegression
2.225490083_dominant,0.00022849146194799162,58,17,0.18786168,66,SelectFromLasso,LinearRegression
1.196756913_superadd,1.2162088737247556e-05,59,17,0.18786168,66,SelectFromLasso,LinearRegression
17.27251602_additive,-1.4110436056981034e-05,60,17,0.18786168,66,SelectFromLasso,LinearRegression
13.17925333_recessive,-3.3459656412101465e-05,61,17,0.18786168,66,SelectFromLasso,LinearRegression
18.25610489_superadd,-9.42294211441086e-05,62,17,0.18786168,66,SelectFromLasso,LinearRegression
5.29209301_overdominant,-0.0001231120294949817,63,17,0.18786168,66,SelectFromLasso,LinearRegression
7.143702630_additive,-0.00016627368187272507,64,17,0.18786168,66,SelectFromLasso,LinearRegression
12.2422706_superadd,-0.00017187212482249858,65,17,0.18786168,66,SelectFromLasso,LinearRegression
4.128520263_additive,-0.0009053139327891346,66,17,0.18786168,66,SelectFromLasso,LinearRegression
18.27348077_dominant,0.02055885253663238,1,18,0.19327772,71,SelectFromLasso,LinearRegression
1.280583271_pager,0.012509995111277993,2,18,0.19327772,71,SelectFromLasso,LinearRegression
11.81836569_superadd,0.009870480524151763,3,18,0.19327772,71,SelectFromLasso,LinearRegression
5.5576513_superadd,0.007225117109162995,4,18,0.19327772,71,SelectFromLasso,LinearRegression
2.100365708_additive,0.0071808603198716525,5,18,0.19327772,71,SelectFromLasso,LinearRegression
10.111023465_subadd,0.006673634973683586,6,18,0.19327772,71,SelectFromLasso,LinearRegression
3.3794212_additive,0.006502061808195451,7,18,0.19327772,71,SelectFromLasso,LinearRegression
12.16572954_pager,0.006419409911328029,8,18,0.19327772,71,SelectFromLasso,LinearRegression
6.27369902_subadd,0.006395055380481971,9,18,0.19327772,71,SelectFromLasso,LinearRegression
3.111860850_subadd,0.006289717967970235,10,18,0.19327772,71,SelectFromLasso,LinearRegression
12.5778910_pager,0.005927439076674791,11,18,0.19327772,71,SelectFromLasso,LinearRegression
2.43783444_superadd,0.005747865216522233,12,18,0.19327772,71,SelectFromLasso,LinearRegression
4.138934139_subadd,0.0054326060093014905,13,18,0.19327772,71,SelectFromLasso,LinearRegression
18.65558535_dominant,0.005335600377851032,14,18,0.19327772,71,SelectFromLasso,LinearRegression
5.110709729_subadd,0.0051850431120158665,15,18,0.19327772,71,SelectFromLasso,LinearRegression
6.8679887_pager,0.00462469323000975,16,18,0.19327772,71,SelectFromLasso,LinearRegression
15.91052779_underdominant,0.004463091702374839,17,18,0.19327772,71,SelectFromLasso,LinearRegression
2.241653360_pager,0.004296496089788256,18,18,0.19327772,71,SelectFromLasso,LinearRegression
6.50547385_subadd,0.004192662431063049,19,18,0.19327772,71,SelectFromLasso,LinearRegression
17.28068141_pager,0.004143548735654723,20,18,0.19327772,71,SelectFromLasso,LinearRegression
1.171079015_superadd,0.00409327573961956,21,18,0.19327772,71,SelectFromLasso,LinearRegression
16.77212706_recessive,0.0035681242831984063,22,18,0.19327772,71,SelectFromLasso,LinearRegression
11.70270467_subadd,0.0035180834046729306,23,18,0.19327772,71,SelectFromLasso,LinearRegression
8.48600633_recessive,0.00336554196728312,24,18,0.19327772,71,SelectFromLasso,LinearRegression
8.103283168_subadd,0.0033069632822019302,25,18,0.19327772,71,SelectFromLasso,LinearRegression
5.132146451_additive,0.003253837854685608,26,18,0.19327772,71,SelectFromLasso,LinearRegression
2.241107031_recessive,0.0032495894817546923,27,18,0.19327772,71,SelectFromLasso,LinearRegression
7.9868860_subadd,0.0032361248103708216,28,18,0.19327772,71,SelectFromLasso,LinearRegression
3.172706091_dominant,0.0032307936298552487,29,18,0.19327772,71,SelectFromLasso,LinearRegression
12.50496240_superadd,0.0032137096238723253,30,18,0.19327772,71,SelectFromLasso,LinearRegression
9.9529838_superadd,0.0030881272702188854,31,18,0.19327772,71,SelectFromLasso,LinearRegression
20.24097679_superadd,0.003010725633773186,32,18,0.19327772,71,SelectFromLasso,LinearRegression
4.160566535_recessive,0.003007927303216934,33,18,0.19327772,71,SelectFromLasso,LinearRegression
16.22325948_dominant,0.0029129072935341373,34,18,0.19327772,71,SelectFromLasso,LinearRegression
15.23852931_subadd,0.0027092227870513454,35,18,0.19327772,71,SelectFromLasso,LinearRegression
3.169055566_pager,0.002674236291172216,36,18,0.19327772,71,SelectFromLasso,LinearRegression
20.37971642_additive,0.0025364270287197123,37,18,0.19327772,71,SelectFromLasso,LinearRegression
7.57745946_additive,0.0024386579628335103,38,18,0.19327772,71,SelectFromLasso,LinearRegression
13.110044170_superadd,0.00234839627247762,39,18,0.19327772,71,SelectFromLasso,LinearRegression
5.154297039_subadd,0.0023470365925229476,40,18,0.19327772,71,SelectFromLasso,LinearRegression
15.63587058_dominant,0.0021985548370269934,41,18,0.19327772,71,SelectFromLasso,LinearRegression
14.17042816_subadd,0.002147642149206608,42,18,0.19327772,71,SelectFromLasso,LinearRegression
20.7823271_subadd,0.002091917202404984,43,18,0.19327772,71,SelectFromLasso,LinearRegression
1.273989259_pager,0.0019035778804662206,44,18,0.19327772,71,SelectFromLasso,LinearRegression
7.92777961_pager,0.0018627237707461608,45,18,0.19327772,71,SelectFromLasso,LinearRegression
13.93448266_pager,0.0018119779798053126,46,18,0.19327772,71,SelectFromLasso,LinearRegression
5.110329517_superadd,0.0017432638521908217,47,18,0.19327772,71,SelectFromLasso,LinearRegression
18.34659433_additive,0.0017216806376062,48,18,0.19327772,71,SelectFromLasso,LinearRegression
3.10579003_pager,0.0016942934380208708,49,18,0.19327772,71,SelectFromLasso,LinearRegression
17.88395402_recessive,0.0015699169730174322,50,18,0.19327772,71,SelectFromLasso,LinearRegression
2.139311504_subadd,0.001478120068369405,51,18,0.19327772,71,SelectFromLasso,LinearRegression
5.115697293_dominant,0.001357950636028159,52,18,0.19327772,71,SelectFromLasso,LinearRegression
1.49723198_dominant,0.0013266242694829156,53,18,0.19327772,71,SelectFromLasso,LinearRegression
7.55708458_recessive,0.0013044389600898997,54,18,0.19327772,71,SelectFromLasso,LinearRegression
11.26234051_additive,0.0011923077840732199,55,18,0.19327772,71,SelectFromLasso,LinearRegression
8.84461819_superadd,0.0011870101533881605,56,18,0.19327772,71,SelectFromLasso,LinearRegression
15.66808392_pager,0.001151839052586221,57,18,0.19327772,71,SelectFromLasso,LinearRegression
2.182747121_pager,0.0010682756453870834,58,18,0.19327772,71,SelectFromLasso,LinearRegression
8.80222482_overdominant,0.0010544927404845471,59,18,0.19327772,71,SelectFromLasso,LinearRegression
18.30511716_additive,0.0007770371550989031,60,18,0.19327772,71,SelectFromLasso,LinearRegression
13.91851001_additive,0.0007169998094359709,61,18,0.19327772,71,SelectFromLasso,LinearRegression
2.133499493_superadd,0.000652171911728644,62,18,0.19327772,71,SelectFromLasso,LinearRegression
2.70399601_additive,0.0005853662448843511,63,18,0.19327772,71,SelectFromLasso,LinearRegression
11.34408764_overdominant,0.00048691566604404656,64,18,0.19327772,71,SelectFromLasso,LinearRegression
5.119540738_pager,0.00043713843414383666,65,18,0.19327772,71,SelectFromLasso,LinearRegression
11.29625509_subadd,0.00037114214786677533,66,18,0.19327772,71,SelectFromLasso,LinearRegression
17.27251602_additive,0.0002878193685444952,67,18,0.19327772,71,SelectFromLasso,LinearRegression
7.12646202_recessive,0.0002796367773400721,68,18,0.19327772,71,SelectFromLasso,LinearRegression
1.177588675_overdominant,0.00014683641886670485,69,18,0.19327772,71,SelectFromLasso,LinearRegression
3.5549958_additive,-0.00024483952473032923,70,18,0.19327772,71,SelectFromLasso,LinearRegression
12.2422706_superadd,-0.000901696822473853,71,18,0.19327772,71,SelectFromLasso,LinearRegression
10.84091208_pager,0.01897016666570833,1,19,0.19808441,86,SelectFromLasso,LinearRegression
18.27348077_dominant,0.01426925260417885,2,19,0.19808441,86,SelectFromLasso,LinearRegression
10.101261266_heterosis,0.010185321327996051,3,19,0.19808441,86,SelectFromLasso,LinearRegression
1.203085725_subadd,0.010062884986748889,4,19,0.19808441,86,SelectFromLasso,LinearRegression
19.55285074_additive,0.0090301411019612,5,19,0.19808441,86,SelectFromLasso,LinearRegression
3.111057107_recessive,0.006464282025245416,6,19,0.19808441,86,SelectFromLasso,LinearRegression
9.118214489_additive,0.006239447677237802,7,19,0.19808441,86,SelectFromLasso,LinearRegression
5.30971262_subadd,0.006122120556721967,8,19,0.19808441,86,SelectFromLasso,LinearRegression
10.23496839_subadd,0.006086880615132273,9,19,0.19808441,86,SelectFromLasso,LinearRegression
1.280685024_dominant,0.00580338693894775,10,19,0.19808441,86,SelectFromLasso,LinearRegression
7.129320417_subadd,0.00579406769866731,11,19,0.19808441,86,SelectFromLasso,LinearRegression
9.64012960_subadd,0.005744056227762842,12,19,0.19808441,86,SelectFromLasso,LinearRegression
14.87957641_recessive,0.005684145903065919,13,19,0.19808441,86,SelectFromLasso,LinearRegression
5.80417880_recessive,0.005419277761743303,14,19,0.19808441,86,SelectFromLasso,LinearRegression
3.149315615_additive,0.005390601662768326,15,19,0.19808441,86,SelectFromLasso,LinearRegression
10.98871574_superadd,0.0050692143698360444,16,19,0.19808441,86,SelectFromLasso,LinearRegression
12.29978956_subadd,0.004906948563977058,17,19,0.19808441,86,SelectFromLasso,LinearRegression
5.16109752_dominant,0.00476021392358978,18,19,0.19808441,86,SelectFromLasso,LinearRegression
12.5778910_pager,0.004631320652581959,19,19,0.19808441,86,SelectFromLasso,LinearRegression
19.21861562_pager,0.00446076474673183,20,19,0.19808441,86,SelectFromLasso,LinearRegression
9.15336211_additive,0.004400229542632525,21,19,0.19808441,86,SelectFromLasso,LinearRegression
6.96381267_pager,0.0043988640704740135,22,19,0.19808441,86,SelectFromLasso,LinearRegression
6.58882740_pager,0.0042254456121260595,23,19,0.19808441,86,SelectFromLasso,LinearRegression
7.92716677_additive,0.004164568592278481,24,19,0.19808441,86,SelectFromLasso,LinearRegression
8.103530608_superadd,0.0041246273128406645,25,19,0.19808441,86,SelectFromLasso,LinearRegression
13.65684190_superadd,0.004078333167974826,26,19,0.19808441,86,SelectFromLasso,LinearRegression
14.19872563_overdominant,0.004068447666946188,27,19,0.19808441,86,SelectFromLasso,LinearRegression
11.75642196_overdominant,0.003845013236001542,28,19,0.19808441,86,SelectFromLasso,LinearRegression
18.85012652_superadd,0.003627085718895673,29,19,0.19808441,86,SelectFromLasso,LinearRegression
9.112434936_dominant,0.003610923238966095,30,19,0.19808441,86,SelectFromLasso,LinearRegression
14.14550605_dominant,0.003589042435344991,31,19,0.19808441,86,SelectFromLasso,LinearRegression
2.241273444_pager,0.0035038132145137125,32,19,0.19808441,86,SelectFromLasso,LinearRegression
2.260067241_superadd,0.0034695086076859936,33,19,0.19808441,86,SelectFromLasso,LinearRegression
11.87002894_overdominant,0.0034271368685506332,34,19,0.19808441,86,SelectFromLasso,LinearRegression
4.156265771_heterosis,0.003313233979698317,35,19,0.19808441,86,SelectFromLasso,LinearRegression
20.10935774_superadd,0.0032979195953566597,36,19,0.19808441,86,SelectFromLasso,LinearRegression
16.2858981_underdominant,0.0032719245303871203,37,19,0.19808441,86,SelectFromLasso,LinearRegression
17.64081157_pager,0.003216660357589809,38,19,0.19808441,86,SelectFromLasso,LinearRegression
5.62298826_superadd,0.0032111565681362986,39,19,0.19808441,86,SelectFromLasso,LinearRegression
11.26234051_additive,0.003182906641965634,40,19,0.19808441,86,SelectFromLasso,LinearRegression
6.42380020_pager,0.003117100621843848,41,19,0.19808441,86,SelectFromLasso,LinearRegression
5.161497869_heterosis,0.0030437259716932764,42,19,0.19808441,86,SelectFromLasso,LinearRegression
1.281176430_overdominant,0.0029805073925030234,43,19,0.19808441,86,SelectFromLasso,LinearRegression
7.80945803_recessive,0.0029531171286894253,44,19,0.19808441,86,SelectFromLasso,LinearRegression
15.23852931_subadd,0.0029410922858105924,45,19,0.19808441,86,SelectFromLasso,LinearRegression
20.35391656_subadd,0.002890446500555489,46,19,0.19808441,86,SelectFromLasso,LinearRegression
17.28068141_pager,0.0028693871040685846,47,19,0.19808441,86,SelectFromLasso,LinearRegression
7.36289111_subadd,0.0028051823310144518,48,19,0.19808441,86,SelectFromLasso,LinearRegression
2.123246588_recessive,0.002751596801904529,49,19,0.19808441,86,SelectFromLasso,LinearRegression
8.121579155_heterosis,0.002641056381738768,50,19,0.19808441,86,SelectFromLasso,LinearRegression
7.13676055_superadd,0.0025690142887181354,51,19,0.19808441,86,SelectFromLasso,LinearRegression
6.50547385_subadd,0.0025297745655560745,52,19,0.19808441,86,SelectFromLasso,LinearRegression
3.57159240_subadd,0.0024352773178620067,53,19,0.19808441,86,SelectFromLasso,LinearRegression
12.48627838_overdominant,0.002405860403895054,54,19,0.19808441,86,SelectFromLasso,LinearRegression
6.137809491_recessive,0.0022332874693293614,55,19,0.19808441,86,SelectFromLasso,LinearRegression
15.63587058_dominant,0.0019919435886881108,56,19,0.19808441,86,SelectFromLasso,LinearRegression
13.110044170_superadd,0.0019360455377420737,57,19,0.19808441,86,SelectFromLasso,LinearRegression
6.51897040_pager,0.001856989653939891,58,19,0.19808441,86,SelectFromLasso,LinearRegression
13.93448266_pager,0.0017691303317004714,59,19,0.19808441,86,SelectFromLasso,LinearRegression
9.66839571_pager,0.0016967184977192407,60,19,0.19808441,86,SelectFromLasso,LinearRegression
2.46902625_dominant,0.001633528797035062,61,19,0.19808441,86,SelectFromLasso,LinearRegression
20.10314525_dominant,0.0015294763148738899,62,19,0.19808441,86,SelectFromLasso,LinearRegression
9.96404016_recessive,0.0015132356727545271,63,19,0.19808441,86,SelectFromLasso,LinearRegression
8.75721623_dominant,0.0014644188220970034,64,19,0.19808441,86,SelectFromLasso,LinearRegression
20.37971642_additive,0.0013671408532175756,65,19,0.19808441,86,SelectFromLasso,LinearRegression
1.187122505_subadd,0.0011219394570913853,66,19,0.19808441,86,SelectFromLasso,LinearRegression
13.53275583_subadd,0.0011202708205145095,67,19,0.19808441,86,SelectFromLasso,LinearRegression
1.273909794_additive,0.001011096167240203,68,19,0.19808441,86,SelectFromLasso,LinearRegression
20.24097679_superadd,0.000981363156528946,69,19,0.19808441,86,SelectFromLasso,LinearRegression
18.32316331_heterosis,0.0009060308527157201,70,19,0.19808441,86,SelectFromLasso,LinearRegression
2.211846080_pager,0.0008361855300195432,71,19,0.19808441,86,SelectFromLasso,LinearRegression
8.85073977_superadd,0.0006813798272969663,72,19,0.19808441,86,SelectFromLasso,LinearRegression
14.10695114_additive,0.0006771938254044308,73,19,0.19808441,86,SelectFromLasso,LinearRegression
14.3671220_additive,0.0005236805314899285,74,19,0.19808441,86,SelectFromLasso,LinearRegression
14.20913351_overdominant,0.00040935712373439627,75,19,0.19808441,86,SelectFromLasso,LinearRegression
17.27251602_additive,0.0003828133027644098,76,19,0.19808441,86,SelectFromLasso,LinearRegression
15.44489271_additive,6.198844835118012e-05,77,19,0.19808441,86,SelectFromLasso,LinearRegression
1.202369021_additive,2.9612341755500537e-05,78,19,0.19808441,86,SelectFromLasso,LinearRegression
9.17673405_dominant,2.929215708284638e-05,79,19,0.19808441,86,SelectFromLasso,LinearRegression
15.66808392_pager,6.877592884669825e-06,80,19,0.19808441,86,SelectFromLasso,LinearRegression
1.277536188_dominant,5.254112544716971e-07,81,19,0.19808441,86,SelectFromLasso,LinearRegression
15.20181120_additive,-8.920398575781308e-06,82,19,0.19808441,86,SelectFromLasso,LinearRegression
7.84331505_underdominant,-1.2437835310555867e-05,83,19,0.19808441,86,SelectFromLasso,LinearRegression
1.176538097_heterosis,-9.534324680984362e-05,84,19,0.19808441,86,SelectFromLasso,LinearRegression
7.104912317_additive,-0.0003673493495290092,85,19,0.19808441,86,SelectFromLasso,LinearRegression
15.68526626_superadd,-0.00040878903880568697,86,19,0.19808441,86,SelectFromLasso,LinearRegression
18.27348077_dominant,0.02395449917904638,1,20,0.2166432,89,SelectFromLasso,LinearRegression
10.93564208_subadd,0.014365385594269387,2,20,0.2166432,89,SelectFromLasso,LinearRegression
1.281808772_subadd,0.014122298962896745,3,20,0.2166432,89,SelectFromLasso,LinearRegression
4.179529456_additive,0.013015409631193941,4,20,0.2166432,89,SelectFromLasso,LinearRegression
1.203085725_subadd,0.009854029055804946,5,20,0.2166432,89,SelectFromLasso,LinearRegression
3.112490615_pager,0.007399895828090609,6,20,0.2166432,89,SelectFromLasso,LinearRegression
11.29625509_subadd,0.007197958668397231,7,20,0.2166432,89,SelectFromLasso,LinearRegression
7.57745946_additive,0.00707111272497201,8,20,0.2166432,89,SelectFromLasso,LinearRegression
6.50547385_subadd,0.005940507063467369,9,20,0.2166432,89,SelectFromLasso,LinearRegression
