Feature,PFI_importance,Rank,Pipeline_No,Pipeline_R2,Pipeline_Feature_Count,Pipeline_Selector,Pipeline_Root
6.50547385_subadd,0.003826225159771075,23,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
2.48769279_underdominant,0.003804361801435141,24,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
11.80666970_recessive,0.0032245377534506846,25,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
9.46703767_superadd,0.003058942914439111,26,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
1.276766465_subadd,0.003040153169429849,27,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
17.64081157_pager,0.0029201879744754924,28,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
1.173022145_superadd,0.002735376476918837,29,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
17.88395402_recessive,0.0022749015410385974,30,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
4.160746330_additive,0.002140835027663789,31,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
3.8573398_superadd,0.0015706051209668094,32,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
13.54929601_subadd,0.0015679659123785928,33,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
13.53275583_subadd,0.0015484284299073282,34,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
20.37971642_additive,0.0013969679514844158,35,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
15.20181120_additive,0.0012612676179730165,36,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
2.68337880_additive,0.0012216833791839753,37,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
2.71592743_superadd,0.0010576704291903637,38,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
1.168498992_superadd,0.0010466111768518249,39,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
19.21861562_pager,0.000955173989131558,40,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
2.112114450_additive,0.00081689878307739,41,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
3.5783729_pager,0.0007174736534059056,42,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
10.21658055_subadd,-6.374892030852841e-05,43,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
8.105476205_overdominant,-0.0005000118084002081,44,17,0.1711645,44,SelectFromExtraTrees,LinearRegression
1.281483834_dominant,0.022178599531709104,1,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
18.27348077_dominant,0.01966410455572492,2,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
19.24723067_pager,0.01171265170345074,3,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
2.241577141_additive,0.010797552978402535,4,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
3.110266843_recessive,0.009723792806253781,5,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
7.129964950_additive,0.007788760152512259,6,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
8.81853236_additive,0.007703270898228266,7,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
2.74524924_overdominant,0.00626582215803911,8,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
9.64334748_pager,0.006130562470089366,9,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
7.16526282_subadd,0.005623228125062957,10,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
17.69127482_pager,0.005305282600053945,11,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
14.10695114_additive,0.005048966044911772,12,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
3.28950778_pager,0.0050450666718614345,13,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
13.54929601_subadd,0.005010424198307364,14,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
2.43301755_superadd,0.004878690851048464,15,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
19.55285074_additive,0.004594901445186586,16,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
14.14905098_additive,0.004399666356197119,17,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
15.66808392_pager,0.004358103414793203,18,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
9.17933670_dominant,0.004037878668995859,19,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
12.50496240_superadd,0.0038706866060458844,20,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
1.276071242_subadd,0.0037969597506194164,21,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
6.52850415_additive,0.003746575019649102,22,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
4.133637976_pager,0.003670064440873082,23,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
14.87957641_recessive,0.0034357017873006056,24,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
13.91851001_additive,0.003341105734872838,25,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
18.64235068_additive,0.0026859234394915298,26,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
7.90159789_pager,0.0026852569059914876,27,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
16.56787973_additive,0.00267833676300551,28,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
6.98615046_pager,0.0026608513352286756,29,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
11.87002894_overdominant,0.002499105917881921,30,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
2.54679429_heterosis,0.0023029276534235576,31,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
16.79462142_additive,0.00229884833301375,32,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
17.34811354_additive,0.0022903766778937995,33,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
12.5778910_pager,0.002264159327568406,34,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
7.142161932_superadd,0.002225107395285003,35,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
6.61242515_underdominant,0.002184424542017719,36,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
7.84390983_underdominant,0.0021598987487616195,37,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
19.21861562_pager,0.0020548669287073873,38,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
5.109000090_additive,0.0020271291318510877,39,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
11.70270467_subadd,0.002013237334708403,40,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
17.64081157_pager,0.0017394980381444135,41,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
5.155177963_pager,0.0016928836180996698,42,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
5.111629849_dominant,0.001575772658297584,43,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
18.69870985_superadd,0.0014308929420367668,44,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
11.74175782_heterosis,0.0012767269512001932,45,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
7.36254720_pager,0.0012750258199249187,46,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
19.19408529_additive,7.846265692763144e-05,47,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
2.68242824_subadd,-7.73259706690399e-05,48,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
14.17042816_subadd,-0.0003186943123407393,49,18,0.17401792,49,SelectFromExtraTrees,LinearRegression
6.28524962_pager,0.013264149330544619,1,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
2.242739353_additive,0.012356278208023999,2,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
7.129118847_subadd,0.011700644760403299,3,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
10.21577856_subadd,0.011392711733043858,4,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
6.21292781_pager,0.010798072904098182,5,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
7.142287080_additive,0.009861929342085924,6,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
5.107164735_additive,0.009625624741941353,7,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
17.28068141_pager,0.00826556673353621,8,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
9.64136921_pager,0.0067370750598186955,9,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
18.65558535_dominant,0.005827653175721386,10,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
10.107582877_additive,0.00573409822173004,11,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
18.19715963_subadd,0.005505831533621553,12,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
16.14298100_overdominant,0.005492807743712091,13,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
12.16572954_pager,0.005297576818365964,14,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
2.48769279_underdominant,0.005266953648976268,15,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
10.98812705_dominant,0.004940256559977343,16,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
2.60779417_additive,0.004271938894363559,17,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
12.5778910_pager,0.004132032771814865,18,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
14.3671220_additive,0.0038945269520648793,19,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
17.69127482_pager,0.003759674216420752,20,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
19.48696090_additive,0.003629435651291667,21,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
5.78637723_underdominant,0.003535123281362793,22,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
2.136345189_subadd,0.003412417029918441,23,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
4.100274831_superadd,0.003352089744508693,24,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
18.72751765_subadd,0.0032759060447836953,25,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
10.30149278_pager,0.0032679527230212945,26,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
3.9582678_superadd,0.0030855855925749367,27,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
16.56787973_additive,0.0030584923263035535,28,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
5.131057609_superadd,0.0029212411119402815,29,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
4.145165944_subadd,0.0028927127495945513,30,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
5.161568136_heterosis,0.0026959647700490587,31,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
13.61208000_superadd,0.0026916639614874296,32,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
2.44172488_recessive,0.0026318248967918635,33,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
19.21861562_pager,0.00248959975209473,34,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
1.125587061_additive,0.0023996463561597138,35,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
2.40751228_overdominant,0.002299472173575482,36,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
9.77077241_additive,0.002287502677145242,37,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
17.8354362_superadd,0.002184505965150152,38,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
7.80252180_subadd,0.0021053472040692646,39,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
16.49991158_superadd,0.0019282921462501447,40,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
8.81004431_superadd,0.0018719044142782016,41,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
15.23852931_subadd,0.0018397201088321813,42,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
16.72774823_additive,0.0018104345721641469,43,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
13.54929601_subadd,0.0016878696146701067,44,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
1.275350447_subadd,0.0016867284670380766,45,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
9.10738597_additive,0.0016821937418512079,46,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
15.68526626_superadd,0.0016321006807761829,47,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
9.49577961_superadd,0.0015433653335598485,48,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
19.19153725_superadd,0.001445082356394548,49,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
7.56143138_subadd,0.0013565793624393152,50,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
14.10695114_additive,0.0012373778473581632,51,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
16.75219976_pager,0.000904131149553008,52,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
2.181488186_overdominant,0.0008778276417836261,53,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
17.64081157_pager,0.0008203651733404605,54,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
18.34659433_additive,0.000587667517612095,55,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
8.53757419_overdominant,0.0003917171883679815,56,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
13.56347352_overdominant,0.00021676172104267866,57,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
2.112114450_additive,0.0002066081456042068,58,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
9.67915759_superadd,-0.00012308572925772253,59,19,0.17602478,59,SelectFromExtraTrees,LinearRegression
6.28524962_pager,0.010061452683606148,1,20,0.18067278,62,SelectPercentile,LinearRegression
2.242739353_additive,0.009451057865000521,2,20,0.18067278,62,SelectPercentile,LinearRegression
6.21292781_pager,0.009334702385102742,3,20,0.18067278,62,SelectPercentile,LinearRegression
17.69127482_pager,0.009167261455108646,4,20,0.18067278,62,SelectPercentile,LinearRegression
7.130327075_additive,0.00823109073637383,5,20,0.18067278,62,SelectPercentile,LinearRegression
19.21861562_pager,0.00797387750605444,6,20,0.18067278,62,SelectPercentile,LinearRegression
1.194483702_subadd,0.007747663268999882,7,20,0.18067278,62,SelectPercentile,LinearRegression
7.142287080_additive,0.0072494770651919125,8,20,0.18067278,62,SelectPercentile,LinearRegression
9.60176697_superadd,0.007164520357999169,9,20,0.18067278,62,SelectPercentile,LinearRegression
5.28853746_additive,0.006642638806948597,10,20,0.18067278,62,SelectPercentile,LinearRegression
14.3671220_additive,0.006569345562658309,11,20,0.18067278,62,SelectPercentile,LinearRegression
14.19872563_overdominant,0.005738398761076902,12,20,0.18067278,62,SelectPercentile,LinearRegression
18.19715963_subadd,0.005478186411673485,13,20,0.18067278,62,SelectPercentile,LinearRegression
2.60779417_additive,0.005385407916189414,14,20,0.18067278,62,SelectPercentile,LinearRegression
16.14298100_overdominant,0.004987927503699681,15,20,0.18067278,62,SelectPercentile,LinearRegression
10.107646907_superadd,0.004818448827257826,16,20,0.18067278,62,SelectPercentile,LinearRegression
2.233707816_subadd,0.004770671722644898,17,20,0.18067278,62,SelectPercentile,LinearRegression
13.65684190_superadd,0.004693868712921645,18,20,0.18067278,62,SelectPercentile,LinearRegression
4.100274831_superadd,0.004291467249200249,19,20,0.18067278,62,SelectPercentile,LinearRegression
19.48696090_additive,0.004093161952556934,20,20,0.18067278,62,SelectPercentile,LinearRegression
2.74443143_overdominant,0.003735439619207398,21,20,0.18067278,62,SelectPercentile,LinearRegression
2.39845884_dominant,0.0036751998733063475,22,20,0.18067278,62,SelectPercentile,LinearRegression
9.10738597_additive,0.0035206164755295687,23,20,0.18067278,62,SelectPercentile,LinearRegression
12.9313363_recessive,0.003459165722734491,24,20,0.18067278,62,SelectPercentile,LinearRegression
2.103041270_additive,0.003347699340766891,25,20,0.18067278,62,SelectPercentile,LinearRegression
8.76002554_dominant,0.003288717398376033,26,20,0.18067278,62,SelectPercentile,LinearRegression
5.113795948_additive,0.0031463886961232822,27,20,0.18067278,62,SelectPercentile,LinearRegression
15.23852931_subadd,0.0030774124608209242,28,20,0.18067278,62,SelectPercentile,LinearRegression
5.98558427_superadd,0.002900106146834067,29,20,0.18067278,62,SelectPercentile,LinearRegression
13.91851001_additive,0.0027787753819066385,30,20,0.18067278,62,SelectPercentile,LinearRegression
17.8354362_superadd,0.002738640167549985,31,20,0.18067278,62,SelectPercentile,LinearRegression
10.30149278_pager,0.002674622280152319,32,20,0.18067278,62,SelectPercentile,LinearRegression
4.145165944_subadd,0.0026509740008576212,33,20,0.18067278,62,SelectPercentile,LinearRegression
2.136345189_subadd,0.002521508135601722,34,20,0.18067278,62,SelectPercentile,LinearRegression
7.75613588_additive,0.0024946236418545388,35,20,0.18067278,62,SelectPercentile,LinearRegression
15.84085583_overdominant,0.002464561302143975,36,20,0.18067278,62,SelectPercentile,LinearRegression
20.10935774_superadd,0.002306212694860296,37,20,0.18067278,62,SelectPercentile,LinearRegression
15.66808392_pager,0.00216010991686749,38,20,0.18067278,62,SelectPercentile,LinearRegression
5.50887352_subadd,0.0020837774869528936,39,20,0.18067278,62,SelectPercentile,LinearRegression
9.118214489_additive,0.0020504257742978314,40,20,0.18067278,62,SelectPercentile,LinearRegression
3.9582678_superadd,0.0020189836382029014,41,20,0.18067278,62,SelectPercentile,LinearRegression
18.11869704_overdominant,0.0018848510228205062,42,20,0.18067278,62,SelectPercentile,LinearRegression
13.54929601_subadd,0.001844600277759817,43,20,0.18067278,62,SelectPercentile,LinearRegression
16.56787973_additive,0.0018407571629053575,44,20,0.18067278,62,SelectPercentile,LinearRegression
5.16133152_dominant,0.0018031051409966347,45,20,0.18067278,62,SelectPercentile,LinearRegression
16.72774823_additive,0.0016765941734346757,46,20,0.18067278,62,SelectPercentile,LinearRegression
18.70811406_recessive,0.0016094042950669885,47,20,0.18067278,62,SelectPercentile,LinearRegression
18.72751765_subadd,0.001506650735402615,48,20,0.18067278,62,SelectPercentile,LinearRegression
5.131057609_superadd,0.0014091493350521134,49,20,0.18067278,62,SelectPercentile,LinearRegression
5.76033593_dominant,0.0013753429831737229,50,20,0.18067278,62,SelectPercentile,LinearRegression
7.56143138_subadd,0.0013271495006769562,51,20,0.18067278,62,SelectPercentile,LinearRegression
13.61208000_superadd,0.001128389658713632,52,20,0.18067278,62,SelectPercentile,LinearRegression
9.114880376_heterosis,0.0010137451431392252,53,20,0.18067278,62,SelectPercentile,LinearRegression
18.75898293_superadd,0.0009018662610532158,54,20,0.18067278,62,SelectPercentile,LinearRegression
18.34659433_additive,0.0005501819368488625,55,20,0.18067278,62,SelectPercentile,LinearRegression
9.99586578_superadd,0.00040720737161666353,56,20,0.18067278,62,SelectPercentile,LinearRegression
13.56347352_overdominant,0.0003854515970229322,57,20,0.18067278,62,SelectPercentile,LinearRegression
16.75219976_pager,0.00031407042805906894,58,20,0.18067278,62,SelectPercentile,LinearRegression
8.53757419_overdominant,0.00029252991975986075,59,20,0.18067278,62,SelectPercentile,LinearRegression
9.49577961_superadd,0.00025260831049019327,60,20,0.18067278,62,SelectPercentile,LinearRegression
2.101485808_subadd,0.00016566558545653254,61,20,0.18067278,62,SelectPercentile,LinearRegression
6.72634561_additive,-0.0003052932979722578,62,20,0.18067278,62,SelectPercentile,LinearRegression
18.27348077_dominant,0.023674935655660798,1,21,0.18813552,69,SelectFromLasso,LinearRegression
1.281483834_dominant,0.014102367630957038,2,21,0.18813552,69,SelectFromLasso,LinearRegression
3.110253216_subadd,0.011146610985573369,3,21,0.18813552,69,SelectFromLasso,LinearRegression
10.93564208_subadd,0.01059934530518271,4,21,0.18813552,69,SelectFromLasso,LinearRegression
4.180860511_superadd,0.008333482799241678,5,21,0.18813552,69,SelectFromLasso,LinearRegression
5.110933133_recessive,0.007441724924239588,6,21,0.18813552,69,SelectFromLasso,LinearRegression
7.121646529_pager,0.0069678597653566095,7,21,0.18813552,69,SelectFromLasso,LinearRegression
10.21658055_subadd,0.006932799447260221,8,21,0.18813552,69,SelectFromLasso,LinearRegression
12.5778910_pager,0.006861402011844763,9,21,0.18813552,69,SelectFromLasso,LinearRegression
1.203085725_subadd,0.0062634453879853455,10,21,0.18813552,69,SelectFromLasso,LinearRegression
17.28068141_pager,0.005692364246232872,11,21,0.18813552,69,SelectFromLasso,LinearRegression
5.29194082_additive,0.005681469803621635,12,21,0.18813552,69,SelectFromLasso,LinearRegression
1.194526638_additive,0.005533908760075868,13,21,0.18813552,69,SelectFromLasso,LinearRegression
2.244184549_superadd,0.00521581481749808,14,21,0.18813552,69,SelectFromLasso,LinearRegression
6.96699103_subadd,0.005207717255932427,15,21,0.18813552,69,SelectFromLasso,LinearRegression
11.29625509_subadd,0.004768123215317204,16,21,0.18813552,69,SelectFromLasso,LinearRegression
12.9313363_recessive,0.004578586677062144,17,21,0.18813552,69,SelectFromLasso,LinearRegression
15.68526626_superadd,0.00457234886426752,18,21,0.18813552,69,SelectFromLasso,LinearRegression
6.28752109_subadd,0.004511178219688049,19,21,0.18813552,69,SelectFromLasso,LinearRegression
6.50547385_subadd,0.004493497523410765,20,21,0.18813552,69,SelectFromLasso,LinearRegression
4.138934139_subadd,0.004282869985791502,21,21,0.18813552,69,SelectFromLasso,LinearRegression
3.169055566_pager,0.004257827303974315,22,21,0.18813552,69,SelectFromLasso,LinearRegression
17.10781090_overdominant,0.00402964716828644,23,21,0.18813552,69,SelectFromLasso,LinearRegression
16.49067351_superadd,0.00386584210700168,24,21,0.18813552,69,SelectFromLasso,LinearRegression
1.143427743_overdominant,0.0037788902595902673,25,21,0.18813552,69,SelectFromLasso,LinearRegression
19.18894939_superadd,0.0037522906253426302,26,21,0.18813552,69,SelectFromLasso,LinearRegression
2.74443143_overdominant,0.0036827856830327532,27,21,0.18813552,69,SelectFromLasso,LinearRegression
17.64081157_pager,0.003560792896861049,28,21,0.18813552,69,SelectFromLasso,LinearRegression
10.107691534_pager,0.0034210014995060844,29,21,0.18813552,69,SelectFromLasso,LinearRegression
9.110712756_overdominant,0.003375875617957297,30,21,0.18813552,69,SelectFromLasso,LinearRegression
2.131308959_pager,0.003328910577359536,31,21,0.18813552,69,SelectFromLasso,LinearRegression
2.100875318_subadd,0.003220299256429039,32,21,0.18813552,69,SelectFromLasso,LinearRegression
8.81853236_additive,0.0031300326106668097,33,21,0.18813552,69,SelectFromLasso,LinearRegression
13.61208000_superadd,0.00302315314277666,34,21,0.18813552,69,SelectFromLasso,LinearRegression
6.8679887_pager,0.002876197207081129,35,21,0.18813552,69,SelectFromLasso,LinearRegression
16.77212706_recessive,0.0027342816121164373,36,21,0.18813552,69,SelectFromLasso,LinearRegression
9.118214489_additive,0.0025690266768222747,37,21,0.18813552,69,SelectFromLasso,LinearRegression
9.57941601_pager,0.0025654011784391685,38,21,0.18813552,69,SelectFromLasso,LinearRegression
18.46454879_overdominant,0.002489987059919231,39,21,0.18813552,69,SelectFromLasso,LinearRegression
1.175447306_subadd,0.0023630472875050003,40,21,0.18813552,69,SelectFromLasso,LinearRegression
3.172672467_dominant,0.002323305287190018,41,21,0.18813552,69,SelectFromLasso,LinearRegression
19.55285074_additive,0.002319114656632295,42,21,0.18813552,69,SelectFromLasso,LinearRegression
16.22325948_dominant,0.0022218479030925286,43,21,0.18813552,69,SelectFromLasso,LinearRegression
2.49147237_additive,0.002196646628159129,44,21,0.18813552,69,SelectFromLasso,LinearRegression
1.280666476_superadd,0.0020975677942307726,45,21,0.18813552,69,SelectFromLasso,LinearRegression
2.54679429_heterosis,0.001897572597368642,46,21,0.18813552,69,SelectFromLasso,LinearRegression
18.70811406_recessive,0.0018941319417058544,47,21,0.18813552,69,SelectFromLasso,LinearRegression
13.93448266_pager,0.0018665842066129445,48,21,0.18813552,69,SelectFromLasso,LinearRegression
12.29978956_subadd,0.0018318108215381822,49,21,0.18813552,69,SelectFromLasso,LinearRegression
18.83417929_overdominant,0.0014198609891418802,50,21,0.18813552,69,SelectFromLasso,LinearRegression
1.273878347_additive,0.001409963768510566,51,21,0.18813552,69,SelectFromLasso,LinearRegression
17.34811354_additive,0.001241108212681673,52,21,0.18813552,69,SelectFromLasso,LinearRegression
2.48769279_underdominant,0.0011530694021336884,53,21,0.18813552,69,SelectFromLasso,LinearRegression
18.30511716_additive,0.0010799305363504575,54,21,0.18813552,69,SelectFromLasso,LinearRegression
12.28916309_subadd,0.0010617046720837165,55,21,0.18813552,69,SelectFromLasso,LinearRegression
18.34659433_additive,0.0010004501878854211,56,21,0.18813552,69,SelectFromLasso,LinearRegression
13.91851001_additive,0.0009154862677054021,57,21,0.18813552,69,SelectFromLasso,LinearRegression
9.114880376_heterosis,0.0005974288119878668,58,21,0.18813552,69,SelectFromLasso,LinearRegression
17.8354362_superadd,0.0005791641425243133,59,21,0.18813552,69,SelectFromLasso,LinearRegression
8.75853742_overdominant,0.0003187098093716911,60,21,0.18813552,69,SelectFromLasso,LinearRegression
2.121332284_subadd,0.00031537159995334574,61,21,0.18813552,69,SelectFromLasso,LinearRegression
2.109377489_heterosis,0.00025713144143424513,62,21,0.18813552,69,SelectFromLasso,LinearRegression
18.87652179_subadd,0.00020394771119589762,63,21,0.18813552,69,SelectFromLasso,LinearRegression
1.168869512_dominant,0.000183342781161705,64,21,0.18813552,69,SelectFromLasso,LinearRegression
1.166630951_subadd,4.394790426154871e-05,65,21,0.18813552,69,SelectFromLasso,LinearRegression
10.102955893_additive,-2.24189357061777e-05,66,21,0.18813552,69,SelectFromLasso,LinearRegression
5.111018579_pager,-8.58290205689427e-05,67,21,0.18813552,69,SelectFromLasso,LinearRegression
17.27251602_additive,-0.00029231330419035253,68,21,0.18813552,69,SelectFromLasso,LinearRegression
12.2422706_superadd,-0.00031622977360105107,69,21,0.18813552,69,SelectFromLasso,LinearRegression
1.281483834_dominant,0.02324315243226852,1,22,0.19529781,80,SelectFromLasso,LinearRegression
18.27348077_dominant,0.016004069854993856,2,22,0.19529781,80,SelectFromLasso,LinearRegression
10.97544848_pager,0.011484019018958326,3,22,0.19529781,80,SelectFromLasso,LinearRegression
3.110253216_subadd,0.0105895853417756,4,22,0.19529781,80,SelectFromLasso,LinearRegression
2.99647173_superadd,0.010318829745928761,5,22,0.19529781,80,SelectFromLasso,LinearRegression
1.194526638_additive,0.008061752660426849,6,22,0.19529781,80,SelectFromLasso,LinearRegression
2.61312504_superadd,0.007530632430537299,7,22,0.19529781,80,SelectFromLasso,LinearRegression
19.48696090_additive,0.007049269293610188,8,22,0.19529781,80,SelectFromLasso,LinearRegression
6.19506788_additive,0.006607075942724175,9,22,0.19529781,80,SelectFromLasso,LinearRegression
6.147090898_superadd,0.006231996459491582,10,22,0.19529781,80,SelectFromLasso,LinearRegression
6.96699103_subadd,0.006194881598892972,11,22,0.19529781,80,SelectFromLasso,LinearRegression
12.5778910_pager,0.00602178158638195,12,22,0.19529781,80,SelectFromLasso,LinearRegression
2.259824003_pager,0.005763536648675102,13,22,0.19529781,80,SelectFromLasso,LinearRegression
19.21861562_pager,0.005707744079114213,14,22,0.19529781,80,SelectFromLasso,LinearRegression
3.169055566_pager,0.005685705588608252,15,22,0.19529781,80,SelectFromLasso,LinearRegression
10.21907028_additive,0.005317648319391363,16,22,0.19529781,80,SelectFromLasso,LinearRegression
4.72025083_superadd,0.005278414796703788,17,22,0.19529781,80,SelectFromLasso,LinearRegression
1.143427743_overdominant,0.005259483852240676,18,22,0.19529781,80,SelectFromLasso,LinearRegression
17.10781090_overdominant,0.005034471380071787,19,22,0.19529781,80,SelectFromLasso,LinearRegression
6.50547385_subadd,0.004906695942953934,20,22,0.19529781,80,SelectFromLasso,LinearRegression
4.138934139_subadd,0.004845287698504187,21,22,0.19529781,80,SelectFromLasso,LinearRegression
5.27006084_pager,0.004820108349897433,22,22,0.19529781,80,SelectFromLasso,LinearRegression
16.22325948_dominant,0.004714410071321194,23,22,0.19529781,80,SelectFromLasso,LinearRegression
17.28068141_pager,0.004322723081023737,24,22,0.19529781,80,SelectFromLasso,LinearRegression
12.28916309_subadd,0.0040771612408766955,25,22,0.19529781,80,SelectFromLasso,LinearRegression
9.65078205_pager,0.0039006852822685368,26,22,0.19529781,80,SelectFromLasso,LinearRegression
13.93448266_pager,0.003870938749397408,27,22,0.19529781,80,SelectFromLasso,LinearRegression
