Feature,PFI_importance,Rank,Pipeline_No,Pipeline_R2,Pipeline_Feature_Count,Pipeline_Selector,Pipeline_Root
18.8441519_additive,0.007849230601442325,12,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
19.8882270_subadd,0.007444144763948463,13,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
11.2638809_subadd,0.007148046357983225,14,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
9.873647_dominant,0.006334363490871058,15,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
18.3829677_overdominant,0.006198050965912702,16,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
15.3548265_underdominant,0.006153535775560572,17,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
14.2498532_overdominant,0.006034225800030959,18,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
6.2674632_subadd,0.006027101131631085,19,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
19.4784876_recessive,0.005740573926521485,20,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
4.9572201_recessive,0.00564663482549188,21,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
8.1636330_underdominant,0.005535128897679871,22,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
15.1306025_heterosis,0.00552295908946002,23,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
16.4670784_overdominant,0.005333783802300781,24,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
15.6875640_underdominant,0.0053252603988315095,25,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
7.9093696_superadd,0.0052270370361492575,26,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
20.3410105_additive,0.005178674075675917,27,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
8.4158384_heterosis,0.004967337625050957,28,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
15.1446606_additive,0.004898407885521229,29,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
5.8544222_overdominant,0.004475677267902004,30,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
8.4359975_recessive,0.004202157047037934,31,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
17.2690682_overdominant,0.0041782931809705584,32,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
18.5850058_recessive,0.004143396792009876,33,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
16.9897760_dominant,0.004104896751933405,34,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
9.7889734_superadd,0.0038802502792959605,35,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
1.5598707_recessive,0.0037965945937317802,36,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
17.980253_overdominant,0.0037216279228199966,37,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
1.807336_recessive,0.0036090128157608026,38,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
16.1494206_heterosis,0.003169965999469559,39,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
12.8867910_recessive,0.003053443892352736,40,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
2.3616268_dominant,0.0030448610957493644,41,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
20.6160470_dominant,0.0028695816840470954,42,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
5.4820548_heterosis,0.0027827822595657813,43,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
5.8618481_recessive,0.0024497958350032495,44,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
17.3953430_underdominant,0.0020134310932002374,45,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
14.868251_subadd,0.001827227090477873,46,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
8.5545221_additive,0.0016078853286445676,47,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
16.345307_heterosis,0.00160409729679169,48,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
9.5724567_recessive,-0.0003617710191979623,49,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
2.2743654_underdominant,-0.0003657088901371169,50,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
19.7050454_heterosis,-0.0007152867888687553,51,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
6.8992224_dominant,-0.0007670892957931474,52,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
14.3055144_superadd,-0.0009447771769126639,53,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
1.9509948_recessive,-0.0010047148108752845,54,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
14.9478867_recessive,-0.0015060197353161358,55,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
16.6720151_superadd,-0.0016048766157345678,56,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
18.156452_recessive,-0.0017483321995061746,57,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
11.7403608_heterosis,-0.002471349057061036,58,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
17.8570926_overdominant,-0.002517135470072413,59,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
12.5941921_recessive,-0.002593776702919785,60,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
14.2545921_overdominant,-0.003287841705772776,61,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
7.5169600_underdominant,-0.005507337099283867,62,14,0.31944492,62,VarianceThreshold,GradientBoostingClassifier
